"","matchid","mean_cadence","match_length"
"2972","a1vUX000000UjfdYAC",29,10.5
"2973","a1vUX000000UOT7YAO",40.5714285714286,10.4
"2974","a1vUX000000MZDdYAO",72.6666666666667,11.1
"2975","a1vUX000000MYpSYAW",70,11
"2976","a1vUX000000UitFYAS",35,10.4
"2977","a1vUX000000KGDVYA4",47.1666666666667,11.5
"2978","a1vUX000000OSeHYAW",68.5,11
"2979","a1vUX000000QVONYA4",29.2,11
"2980","a1vUX000000Pr17YAC",41,11.2
"2981","a1vUX000000B34DYAS",35,7.2
"2982","a1vUX000000HCWDYA4",29.125,11.5
"2983","a1vUX000000YMXaYAO",49.3333333333333,10.1
"2984","a1vUX000000I06PYAS",33.75,10.9
"2985","a1vUX000000RymTYAS",40.7142857142857,10.4
"2986","a1vUX000000TxkfYAC",44.3333333333333,10.3
"2987","a1vUX000000X1wbYAC",35,10.2
"2988","a1vUX000000VVvZYAW",30,1.6
"2989","a1vUX000000XY4XYAW",36.4,10.1
"2990","a1vUX000000O6HBYA0",33.625,10.8
"2991","a1vUX000000NN3xYAG",67.75,11.1
"2992","a1vUX000000Zd1hYAC",44.3333333333333,9.9
"2993","a1vUX000000Ygo1YAC",34.5,10.2
"2994","a1vUX000000cAMXYA2",75,9.5
"2995","a1vUX000000TpjtYAC",20,1.9
"2996","a1vUX000000RqNVYA0",35,10.8
"2997","a1vUX000000SykPYAS",36.8571428571429,10.8
"2998","a1vUX000000LLXhYAO",33.25,10.6
"2999","a1vUX000000UezJYAS",47.25,10.1
"3000","a1vUX000000V4H3YAK",56.2,10.3
"3001","a1vUX000000cqs1YAA",60,5
"3002","a1vUX000000WdizYAC",68,9.9
"3003","a1vUX000000fB7ZYAU",33.75,5.3
"3004","a1vUX000000ZTtZYAW",40.8333333333333,9.9
"3005","a1vUX000000brDRYAY",62.75,9.5
"3006","a1vUX000000V973YAC",26.5714285714286,10.1
"3007","a1vUX000000Uki9YAC",39.5,10.8
"3008","a1vUX000000SLHdYAO",37.4285714285714,10.2
"3009","a1vUX000000RyMfYAK",30.875,10.2
"3010","a1vUX000000RwuLYAS",76.3333333333333,9.9
"3011","a1vUX000000INvpYAG",50.4,9.9
"3012","a1vUX000000b7c1YAA",64.3333333333333,9.2
"3013","a1vUX000000ast7YAA",31.5,9.6
"3014","a1vUX000000YguTYAS",31.8571428571429,9.9
"3015","a1vUX000000YgjBYAS",76,3.9
"3016","a1vUX000000TvfdYAC",54,10.8
"3017","a1vUX000000Q4j7YAC",48.75,9.9
"3018","a1vUX000000IxMbYAK",64.25,11
"3019","a1vUX000000XAwfYAG",53,10.2
"3020","a1vUX000000dxrRYAQ",58.5,9.2
"3021","a1vUX000000Uk5RYAS",72,5
"3022","a1vUX000000bG7RYAU",38.6666666666667,9.4
"3023","a1vUX000000eAofYAE",35.2857142857143,8.9
"3024","a1vUX000000drpFYAQ",29,7.7
"3025","a1vUX000000XOmjYAG",55,10.2
"3026","a1vUX000000Zc0nYAC",45.8,9.7
"3027","a1vUX000000gkKzYAI",26.5,8.7
"3028","a1vUX000000bSmvYAE",31.75,9.3
"3029","a1vUX000000Yg6TYAS",26.6666666666667,9.3
"3030","a1vUX000000h5pFYAQ",28.25,8.7
"3031","a1vUX000000ZcnBYAS",35.1666666666667,9.4
"3032","a1vUX000000e657YAA",29.2857142857143,9.3
"3033","a1vUX000000gXvdYAE",76.5,8.5
"3034","a1vUX000000eEibYAE",28,8.7
"3035","a1vUX000000gXxFYAU",52.5,8.8
"3036","a1vUX000000gf0LYAQ",40,8.5
"3037","a1vUX000000aC2fYAE",40.5,8.8
"3038","a1vUX000000gX9FYAU",27,2.2
"3039","a1vUX000000jT13YAE",34,8.2
"3040","a1vUX000000hC7ZYAU",40.25,8.7
"3041","a1vUX000000dmSzYAI",31.4285714285714,8.7
"3042","a1vUX000000gYi1YAE",35.8333333333333,8.1
"3043","a1vUX000000jvJtYAI",38.5,3.2
"3044","a1vUX000000kgDxYAI",29.7142857142857,8.1
"3045","a1vUX000000ghRyYAI",18.75,3.6
"3046","a1vUX000000j7erYAA",38.8,8.3
"3047","a1vUX000000ZYEvYAO",30.4285714285714,8.5
"3048","a1vUX000000e68LYAQ",39.2,8.7
"3049","a1vUX000000VBFJYA4",36.1666666666667,8.8
"3050","a1vUX000000lsOLYAY",30,7.9
"3051","a1vUX000000dqMvYAI",64,8.8
"3052","a1vUX000000lv9JYAQ",27.8571428571429,7.6
"3053","a1vUX000000gX7dYAE",40.5,8.7
"3054","a1vUX000000lso9YAA",61,8.1
"3055","a1vUX000000j6xJYAQ",29.5,5.1
"3056","a1vUX000000lwWnYAI",31.6666666666667,7.3
"3057","a1vUX000000r2LRYAY",40.5,6.9
"3058","a1vUX000000YNwfYAG",35,2.4
"3059","a1vUX000000rdw5YAA",33.3333333333333,7.1
"3060","a1vUX000000dtvtYAA",46.75,8.1
"3061","a1vUX000000r225YAA",38.5,7.1
"3062","a1vUX000000q75RYAQ",43.25,7.3
"3063","a1vUX000000mMmDYAU",30.8,7.3
"3064","a1vUX000000tflhYAA",38.25,6.6
"3065","a1vUX000000moaPYAQ",35.8,7.3
"3066","a1vUX000000q3cvYAA",35.8,7.3
"3067","a1vUX000000muUXYAY",36.75,7.1
"3068","a1vUX000000gYEzYAM",36.8,8
"3069","a1vUX000000gzDZYAY",29.8,7.2
"3070","a1vUX000000mu1VYAQ",35.2,7.1
"3071","a1vUX000000r1M9YAI",35.4,6.9
"3072","a1vUX000000tAtBYAU",27.75,6.4
"3073","a1vUX000000pMEcYAM",29.1666666666667,7.1
"3074","a1vUX000000tmOzYAI",34.2,6.1
"3075","a1vUX000000qxtdYAA",72,6.9
"3076","a1vUX000000q3kzYAA",31.2,7.1
"3077","a1vUX000000mAxxYAE",71,6.9
"3078","a1vUX000000qvILYAY",32.3333333333333,6.6
"3079","a1vUX000000tAhtYAE",32.2,6.6
"3080","a1vUX000000j6kPYAQ",29.1666666666667,7.6
"3081","a1vUX000000yLw1YAE",24.8333333333333,6.4
"3082","a1vUX000000ueSbYAI",22,2.1
"3083","a1vUX000000mvOzYAI",36.5,6.9
"3084","a1vUX000000mePlYAI",34,6.9
"3085","a1vUX000000vjrdYAA",31,6.2
"3086","a1vUX000000xr1tYAA",45,2.3
"3087","a1vUX000000tefxYAA",33,6
"3088","a1vUX000000rjDVYAY",49.5,6.4
"3089","a1vUX000000wEfJYAU",29.4,6
"3090","a1vUX000000lr5hYAA",145,7.6
"3091","a1vUX000000z7KjYAI",37,5.5
"3092","a1vUX0000011pfpYAA",41.6666666666667,5.5
"3093","a1vUX000000twPxYAI",42.5,6
"3094","a1vUX000000xEjhYAE",67,6
"3095","a1vUX000000zgGrYAI",26.6666666666667,5.5
"3096","a1vUX000000mo2XYAQ",39.3333333333333,7.2
"3097","a1vUX0000012OC9YAM",25.4,5.5
"3098","a1vUX0000011sAfYAI",32.5,5.5
"3099","a1vUX000000upkbYAA",44.6666666666667,6
"3100","a1vUX000000xVZFYA2",53.5,5.5
"3101","a1vUX000001775pYAA",30.25,5.1
"3102","a1vUX00000163kDYAQ",31.25,5.3
"3103","a1vUX0000010CztYAE",38,5
"3104","a1vUX00000146HZYAY",52.5,5.4
"3105","a1vUX000001AZrxYAG",42.6666666666667,4.7
"3106","a1vUX000000t3IDYAY",34.6666666666667,5.5
"3107","a1vUX0000015ZSnYAM",30.5,5.1
"3108","a1vUX0000012bvmYAA",33,5.3
"3109","a1vUX0000011pskYAA",39,5.1
"3110","a1vUX000000vuThYAI",33.3333333333333,5.5
"3111","a1vUX00000168vBYAQ",27.75,5
"3112","a1vUX000000zchtYAA",26.75,5.8
"3113","a1vUX000001643ZYAQ",39.3333333333333,5.1
"3114","a1vUX000000zOlNYAU",39,5.1
"3115","a1vUX000000zfSrYAI",25.25,5.7
"3116","a1vUX0000011s0zYAA",20,5
"3117","a1vUX0000019gSTYAY",35,4.4
"3118","a1vUX000001BxDtYAK",29,3
"3119","a1vUX0000012c5RYAQ",35,5.1
"3120","a1vUX000000ptyXYAQ",33,5.2
"3121","a1vUX000001CbCvYAK",40.5,4.4
"3122","a1vUX000001CbcjYAC",3,4.3
"3123","a1vUX000001EpenYAC",3,3.9
"3124","a1vUX0000019frOYAQ",23,4.3
"3125","a1vUX000001EktdYAC",33,4
"3126","a1vUX000001EpdBYAS",56,3.9
"3127","a1vUX000001BC8XYAW",29.6666666666667,4
"3128","a1vUX000001ByczYAC",32.6666666666667,4.4
"3129","a1vUX000001EQzlYAG",28,4.4
"3130","a1vUX000001JwULYA0",38.5,3.9
"3131","a1vUX000001LbGvYAK",29.6666666666667,3.8
"3132","a1vUX000001KMTdYAO",32,3.9
"3133","a1vUX0000017AGbYAM",69,5.1
"3134","a1vUX000001Al9xYAC",42,4.8
"3135","a1vUX000001HB3KYAW",32,4.1
"3136","a1vUX000001CC01YAG",27.5,3.7
"3137","a1vUX000001KoxlYAC",38.5,3.9
"3138","a1vUX000001KTGbYAO",80,3.9
"3139","a1vUX000001EpzlYAC",70,4.4
"3140","a1vUX000001H1taYAC",43.5,3.9
"3141","a1vUX000001BOCvYAO",64,3.9
"3142","a1vUX000001AjOHYA0",27.3333333333333,4
"3143","a1vUX000001F5RpYAK",42.5,4
"3144","a1vUX000001Jzf7YAC",25.6666666666667,3.9
"3145","a1vUX000001KP89YAG",29.5,3.6
"3146","a1vUX000001OY1ZYAW",38,3.7
"3147","a1vUX000001JxTeYAK",29,3.5
"3148","a1vUX0000016NSnYAM",30,3.7
"3149","a1vUX000001SfXVYA0",13.6666666666667,3
"3150","a1vUX000001N2gTYAS",41,3.2
"3151","a1vUX000001H8mzYAC",34.5,3
"3152","a1vUX000001Slt4YAC",36,3
"3153","a1vUX000001QDfNYAW",33,3.5
"3154","a1vUX000001U1AzYAK",30,3
"3155","a1vUX000001QEl7YAG",38.5,3.5
"3156","a1vUX000000zSU1YAM",62,4.1
"3157","a1vUX000001QFCXYA4",33,3.4
"3158","a1vUX000001NoErYAK",31.5,3.5
"3159","a1vUX000001RnC9YAK",65,3.2
"3160","a1vUX000001SkAbYAK",62,3.2
"3161","a1vUX000001UAe5YAG",59,3.2
"3162","a1vUX000001QTLxYAO",30.5,3.2
"3163","a1vUX000001SYCfYAO",13.5,3
"3164","a1vUX000001PVhZYAW",29.5,3.3
"3165","a1vUX000001Nv3RYAS",30,3.5
"3166","a1vUX000001K2WZYA0",16.75,3.5
"3167","a1vUX000001PyJlYAK",28,3.2
"3168","a1vUX000001TOftYAG",33,3
"3169","a1vUX000001cplhYAA",59,2.3
"3170","a1vUX000001Uw7eYAC",24,2.4
"3171","a1vUX000001PWnJYAW",47,3.1
"3172","a1vUX000001ZGhFYAW",28,2.4
"3173","a1vUX000001ZI7xYAG",17.5,2.4
"3174","a1vUX000001W2XZYA0",43,2.7
"3175","a1vUX000001Rd37YAC",41,3
"3176","a1vUX000001WbVJYA0",34,2.4
"3177","a1vUX000001WZOfYAO",4.5,2.4
"3178","a1vUX000001YPTFYA4",13,2.6
