"","match_id_18char","match_length","net_sentiment","positive","negative","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"2033","a1v2J000003ATniQAG",45.7,6579,7090,511,640,5662,142,760,3872,404,844,4017
"2034","a1v2J000003AUgIQAW",7.4,19,27,8,6,10,0,5,7,14,5,16
"2035","a1v2J000003AUgSQAW",14.1,54,75,21,21,126,14,19,42,18,18,29
"2036","a1v2J000003AUhLQAW",14.8,733,1029,296,74,1054,246,90,795,84,119,919
"2037","a1v2J000003AUiJQAW",19.1,1679,2047,368,318,1710,251,422,1560,342,575,1643
"2038","a1v2J000003AUiOQAW",20.5,887,944,57,65,721,4,108,469,38,349,608
"2039","a1v2J000003AVJLQA4",14.4,139,173,34,50,117,28,52,119,56,11,190
"2040","a1v2J000003AXzFQAW",16.8,1392,1671,279,256,1574,180,267,1242,225,284,1227
"2041","a1v2J000003AZmhQAG",28.2,1778,2301,523,437,2416,271,473,1337,298,639,1533
"2042","a1v2J000003Ab0zQAC",8.4,673,865,192,90,680,40,198,522,312,163,492
"2043","a1v2J000003Ab14QAC",55.9,8621,9097,476,880,6016,254,1131,6867,424,1989,5835
"2044","a1v2J000003AbcMQAS",4.6,0,2,2,2,1,0,0,0,0,0,2
"2045","a1v2J000003AbcWQAS",17,273,316,43,46,201,40,40,137,42,52,163
"2046","a1v2J000003AcEQQA0",57.4,7146,7361,215,1364,6356,125,1445,4983,162,1722,4086
"2047","a1v2J000003AcEaQAK",11.5,219,273,54,36,360,9,19,162,30,51,182
"2048","a1v2J000003AcEuQAK",36.1,3417,3818,401,390,4078,165,478,2763,269,362,2041
"2049","a1v2J000003AeGdQAK",10.6,20,40,20,18,43,10,12,18,19,6,32
"2050","a1v2J000003AeGxQAK",15.8,318,348,30,28,519,10,29,259,12,77,240
"2051","a1v2J000003AeuiQAC",49,4511,4947,436,257,3691,213,422,3179,348,878,3657
"2052","a1v2J000003AfV5QAK",29.3,1607,2330,723,352,1945,359,375,1278,475,538,1369
"2053","a1v2J000003AhjVQAS",3.2,17,34,17,8,17,5,12,19,18,6,10
"2054","a1v2J000003AhmjQAC",9.6,453,596,143,125,1102,45,129,325,148,200,440
"2055","a1v2J000003AixkQAC",56,2973,3504,531,447,3551,118,328,2525,215,373,2618
"2056","a1v2J000003Aiz7QAC",5.2,67,74,7,2,77,0,0,53,39,4,32
"2057","a1v2J000003AobqQAC",5.6,4,21,17,12,22,0,14,3,9,5,18
"2058","a1v2J000003Aod3QAC",21.7,1670,1888,218,166,1468,61,354,1168,188,933,1574
"2059","a1v2J000003Aod4QAC",17.1,71,93,22,18,107,16,18,66,21,20,65
"2060","a1v2J000003ApqjQAC",25.8,296,409,113,89,401,54,80,240,61,99,265
"2061","a1v2J000003Aps1QAC",43.2,10218,12339,2121,2013,10604,337,2652,7077,1962,4983,9118
"2062","a1v2J000003ApynQAC",8.7,110,136,26,11,123,3,13,38,15,9,127
"2063","a1v2J000003AqWkQAK",36.1,4882,6298,1416,349,6104,340,427,5307,1258,1587,3955
"2064","a1v2J000003AqWpQAK",10,310,371,61,35,364,19,37,270,186,55,202
"2065","a1v2J000003AqX9QAK",55.4,10004,10460,456,1273,8674,131,1625,7244,328,1661,5748
"2066","a1v2J000003AqXJQA0",15,757,1019,262,161,587,110,273,483,262,213,781
"2067","a1v2J000003ArD0QAK",56.2,7580,8044,464,499,6720,58,689,5555,536,2158,6761
"2068","a1v2J000003AtHYQA0",18.5,112,137,25,11,282,11,14,71,20,35,100
"2069","a1v2J000003AugDQAS",41.7,5267,6495,1228,1329,6297,545,1582,3652,928,1214,4048
"2070","a1v2J000003AwvjQAC",1.6,11,18,7,12,11,12,12,14,18,1,10
"2071","a1v2J000003AzsYQAS",24.5,2859,3267,408,227,2664,126,368,2666,342,632,2151
"2072","a1v2J000003AzsxQAC",18.2,339,497,158,136,481,97,130,261,128,128,349
"2073","a1v2J000003B0L6QAK",40.3,7130,7728,598,718,7121,141,944,3817,455,1201,5195
"2074","a1v2J000003B0NgQAK",35.9,1147,1408,261,151,1105,20,229,952,112,339,1380
"2075","a1v2J000003B0NqQAK",54.9,11199,11634,435,529,9897,44,615,7424,273,1736,6713
"2076","a1v2J000003B12AQAS",5.5,144,173,29,12,142,0,16,119,17,18,148
"2077","a1v2J000003B12BQAS",39,1180,2125,945,630,2519,330,496,1466,519,401,1536
"2078","a1v2J000003B12GQAS",29.2,3400,4529,1129,513,3716,142,1157,2515,1078,2488,4506
"2079","a1v2J000003B12ZQAS",4.4,3,6,3,3,4,0,0,2,3,0,3
"2080","a1v2J000003B12jQAC",17,426,516,90,44,351,19,52,237,45,59,326
"2081","a1v2J000003B14BQAS",30.6,651,749,98,100,656,23,33,483,27,286,560
"2082","a1v2J000003B3oCQAS",5.3,59,83,24,16,75,6,16,37,33,14,47
"2083","a1v2J000003B6AZQA0",13.8,475,613,138,122,755,12,113,372,116,39,422
"2084","a1v2J000003B8UgQAK",16.2,440,501,61,65,580,0,64,224,22,75,337
"2085","a1v2J000003B8oWQAS",4,37,69,32,23,64,15,18,42,40,10,46
"2086","a1v2J000003B8q3QAC",9.6,427,435,8,4,346,2,20,219,33,133,281
"2087","a1v2J000003B8qcQAC",18.2,2150,4662,2512,986,1412,88,2534,975,2437,2054,4268
"2088","a1v2J000003B8ssQAC",10.6,134,169,35,31,115,0,33,128,4,74,45
"2089","a1v2J000003BArwQAG",20.3,366,510,144,100,473,63,91,337,106,101,342
"2090","a1v2J000003EdrTQAS",12.9,913,1166,253,225,1402,168,236,787,223,313,885
"2091","a1v2J000003EdrYQAS",13.7,758,931,173,88,751,8,155,368,141,89,810
"2092","a1v2J000003Ef9jQAC",47.1,3842,4092,250,362,3945,35,458,2567,86,582,2232
"2093","a1v2J000003Eg8eQAC",9.5,18,49,31,21,34,20,21,30,29,37,32
"2094","a1v2J000003Eg8jQAC",35.4,9886,10747,861,998,8865,284,1276,7085,548,1640,6022
"2095","a1v2J000003Eh4SQAS",3.4,3,62,59,52,218,20,21,31,23,23,54
"2096","a1v2J000003Eh4XQAS",33.4,4490,5019,529,346,2816,235,584,2479,462,465,3550
"2097","a1v2J000003EhW2QAK",46.7,11272,11971,699,1297,7680,232,1809,6084,499,1499,8600
"2098","a1v2J000003EuP1QAK",18.9,3320,3706,386,352,4256,171,371,2951,356,500,1902
"2099","a1v2J000003Exe1QAC",33.3,3234,3472,238,271,3543,99,266,2505,147,418,2420
"2100","a1v2J000003F2GXQA0",16.8,671,889,218,193,1109,102,131,447,134,56,549
"2101","a1v2J000003F2HfQAK",45.8,18166,20138,1972,2325,17005,1151,2667,15161,1317,3706,12560
"2102","a1v2J000003F37bQAC",42.1,3440,3671,231,274,3603,43,330,2282,76,541,2300
"2103","a1v2J000003F3jzQAC",4.5,225,251,26,18,172,14,22,160,89,24,108
"2104","a1v2J000003F5LnQAK",28.8,19057,19641,584,675,18197,90,893,16472,360,7760,13992
"2105","a1v2J000003F5MvQAK",45.3,3694,3976,282,364,3714,133,418,2961,162,669,2945
"2106","a1v2J000003F5OIQA0",4,171,214,43,15,130,4,41,110,32,44,92
"2107","a1v2J000003F7PzQAK",43.2,1854,1990,136,118,3115,48,152,1320,68,330,845
"2108","a1v2J000003F7QTQA0",29,2508,2718,210,276,1723,42,398,1333,177,279,1740
"2109","a1v2J000003F8LeQAK",43,1735,1789,54,78,1582,16,100,1064,74,197,1139
"2110","a1v2J000003FLM4QAO",31.8,11322,13465,2143,1089,8508,263,2333,6429,1921,4612,9983
"2111","a1v2J000003FM3XQAW",1.8,44,71,27,23,42,21,10,27,39,0,25
"2112","a1v2J000003FNd3QAG",44.9,9913,10969,1056,1182,9413,754,1492,8133,847,1733,7158
"2113","a1v2J000003FNdXQAW",7.4,119,148,29,19,109,15,10,120,4,61,150
"2114","a1v2J000003L6N4QAK",13.1,16,26,10,8,25,0,1,8,2,1,37
"2115","a1v2J000003L6WuQAK",25,8360,8535,175,216,7551,101,331,6791,296,3363,5335
"2116","a1v2J000003L6eUQAS",4,688,833,145,130,831,107,174,610,184,396,585
"2117","a1v2J000003L8AbQAK",14.1,3630,4149,519,523,3819,114,554,3333,238,646,1406
"2118","a1v2J000003L91zQAC",31.7,1857,2109,252,145,1895,82,224,1183,131,534,1349
"2119","a1v2J000003LAo5QAG",32.4,12371,13031,660,1627,14111,343,1810,9186,751,2910,7862
"2120","a1v2J000003LBOLQA4",41.5,9224,10242,1018,1125,8681,663,1511,5186,929,1215,7101
"2121","a1v2J000003LBOkQAO",25.2,6392,7060,668,657,4974,395,1056,4087,545,749,4401
"2122","a1v2J000003LBP4QAO",12,1705,1809,104,107,1716,49,157,1539,38,802,981
"2123","a1v2J000003LDzVQAW",32.6,3719,4102,383,656,3867,213,492,3134,272,985,2007
"2124","a1v2J000003LEVIQA4",41.4,3066,3157,91,923,2600,32,938,2328,46,981,1489
"2125","a1v2J000003LEcZQAW",41.5,3338,3594,256,818,2945,202,853,2812,209,890,1938
"2126","a1v2J000003LF5WQAW",40.6,5283,6006,723,417,6349,393,727,3917,621,969,3582
"2127","a1v2J000003LFUHQA4",40.9,7071,7332,261,574,5842,109,626,5185,260,1426,3418
"2128","a1v2J000003LFe3QAG",15.4,2639,3059,420,530,2149,102,358,1601,251,456,1651
"2129","a1v2J000003LG1xQAG",24.2,1864,2053,189,126,2209,61,145,1891,111,1563,1852
"2130","a1v2J000003LGCHQA4",11.7,928,1034,106,69,1227,17,98,759,49,263,758
"2131","a1v2J000003LGCvQAO",17.6,441,682,241,181,584,109,121,504,104,169,550
"2132","a1v2J000003LGIAQA4",22.5,3247,3459,212,238,2820,48,140,2792,173,1206,2345
"2133","a1v2J000003LGKaQAO",41,6514,6899,385,376,7076,315,599,5755,487,2582,5497
"2134","a1v2J000003LGQyQAO",40.8,5183,5401,218,1216,4012,139,1354,3697,262,1444,2146
"2135","a1v2J000003LGRSQA4",40.8,3188,3352,164,308,2702,59,628,2398,236,839,2434
"2136","a1v2J000003LGT4QAO",40.5,2496,2782,286,197,3854,168,247,2298,228,621,2791
"2137","a1v2J000003LGc1QAG",20.3,2793,3156,363,255,1934,230,489,1562,311,469,2006
"2138","a1v2J000003LGidQAG",14.2,922,1091,169,175,938,80,163,693,211,340,738
"2139","a1v2J000003LGjCQAW",40.7,8370,8906,536,1163,6824,427,1339,6043,523,1596,4878
"2140","a1v2J000003LGjbQAG",14.2,2703,3390,687,332,3483,378,544,2554,504,770,1998
"2141","a1v2J000003LGjlQAG",11.1,57,69,12,0,79,3,0,64,11,25,66
"2142","a1v2J000003LGktQAG",40.6,5344,6280,936,768,4791,449,825,4625,572,1072,3484
"2143","a1v2J000003LGoTQAW",4.1,36,54,18,12,42,15,17,39,12,20,51
"2144","a1v2J000003LGxHQAW",40.3,5126,5454,328,259,4619,53,313,3900,233,1299,2763
"2145","a1v2J000003LGxMQAW",7.5,95,105,10,13,76,5,11,78,7,25,96
"2146","a1v2J000003LGz8QAG",6.5,1143,1457,314,242,1314,197,296,1152,277,319,929
"2147","a1v2J000003LH2lQAG",18.2,586,905,319,289,898,121,195,608,241,160,644
"2148","a1v2J000003LH5rQAG",40.5,2992,3325,333,280,2209,111,293,2146,153,423,2575
"2149","a1v2J000003LHH4QAO",32.2,6746,7299,553,496,5267,191,628,4878,727,1047,4653
"2150","a1v2J000003LHHEQA4",40.3,11823,12880,1057,1038,11251,636,1202,10730,2193,5878,8769
"2151","a1v2J000003LHiFQAW",39.6,12193,12604,411,706,11804,195,745,10565,317,4238,7896
"2152","a1v2J000003LHiKQAW",39.6,13074,13450,376,985,9276,136,1215,9042,344,3757,7867
"2153","a1v2J000003LHmvQAG",14.6,989,1269,280,31,1058,162,198,947,248,234,641
"2154","a1v2J000003LHn0QAG",14.6,284,379,95,29,314,20,68,178,48,77,247
"2155","a1v2J000003LHw2QAG",13.1,1326,1386,60,53,805,45,50,679,52,60,784
"2156","a1v2J000003LI2jQAG",40.5,4191,4520,329,212,4163,103,279,3546,249,789,2419
"2157","a1v2J000003LI2yQAG",11.2,275,544,269,57,409,167,207,409,243,249,385
"2158","a1v2J000003LI33QAG",37.2,2433,2710,277,277,2999,98,360,1673,971,1031,1220
"2159","a1v2J000003LI38QAG",40.5,4096,4633,537,1289,3762,315,1302,3149,369,1605,2428
"2160","a1v2J000003LI3DQAW",17,4334,4469,135,126,2492,36,130,2241,120,805,3044
"2161","a1v2J000003LIg5QAG",22.5,2710,3066,356,112,2731,101,211,2319,341,946,2138
"2162","a1v2J000003LJ50QAG",40.4,3735,3916,181,283,3957,34,283,2977,109,258,2309
"2163","a1v2J000003LJZ5QAO",1.2,15,18,3,2,10,0,1,5,0,5,17
"2164","a1v2J000003LJrjQAG",28.6,3204,3513,309,327,2895,160,372,2495,151,548,1671
"2165","a1v2J000003LKVUQA4",40.2,9715,10161,446,380,5790,147,412,7761,330,2029,6862
"2166","a1v2J000003LMkPQAW",6,602,777,175,177,625,107,206,524,156,183,440
"2167","a1v2J000003LN7dQAG",39.6,9611,10185,574,739,8308,217,999,8035,342,2579,5173
"2168","a1v2J000003LN7iQAG",39.4,11905,13197,1292,1831,11990,855,2063,10199,950,2848,6579
"2169","a1v2J000003LNC4QAO",39.9,7297,7854,557,1373,6930,31,1412,5487,593,2469,3868
"2170","a1v2J000003LNDHQA4",39.2,3376,3758,382,406,3998,267,419,3493,312,2023,2455
"2171","a1v2J000003LNuuQAG",2.9,222,294,72,68,238,0,70,241,6,181,164
"2172","a1v2J000003LOYxQAO",12.3,373,387,14,28,212,4,35,214,13,34,237
"2173","a1v2J000003LOxsQAG",26,179,193,14,9,356,3,13,154,25,8,324
"2174","a1v2J000003LP2sQAG",39,6782,7646,864,614,6796,314,664,6532,671,1548,3430
"2175","a1v2J000003LPLFQA4",35.4,1059,1241,182,152,999,120,149,706,149,275,774
"2176","a1v2J000003LPaiQAG",4.7,29,45,16,7,28,11,5,18,11,11,28
"2177","a1v2J000003LQfKQAW",36.3,1405,1479,74,102,1189,27,112,1053,42,111,660
"2178","a1v2J000003LQi4QAG",32.9,1164,2162,998,544,2762,524,554,1618,900,1029,1600
"2179","a1v2J000003LQi9QAG",20.2,705,767,62,72,671,29,81,510,43,77,481
"2180","a1v2J000003LR03QAG",12.8,1030,1068,38,25,702,14,25,613,25,24,703
"2181","a1v2J000003LawZQAS",13.9,10954,11650,696,579,7959,259,1166,5791,723,2260,7236
"2182","a1v2J000003LcU4QAK",7.8,61,83,22,6,94,0,6,71,16,57,99
"2183","a1v2J000003LcbZQAS",38.6,1945,2100,155,94,2028,58,129,1824,273,1016,1496
"2184","a1v2J000003LcwfQAC",2.1,186,190,4,0,186,0,2,118,38,34,76
"2185","a1v2J000003LeDIQA0",38.2,5058,5947,889,962,5764,197,1952,4544,805,1039,3874
"2186","a1v2J000003LeEfQAK",38.7,2699,3087,388,1006,2937,200,1082,2467,260,1338,1985
"2187","a1v2J000003LeEuQAK",38,14008,14471,463,1507,13981,358,1669,12440,518,8177,10569
"2188","a1v2J000003LeGRQA0",11.3,2312,2536,224,442,2310,139,477,1773,198,703,1328
"2189","a1v2J000003LkLrQAK",38.6,2392,2609,217,310,1891,82,325,1607,133,452,1565
"2190","a1v2J000003LkZKQA0",9.3,115,119,4,2,52,0,0,25,8,5,95
"2191","a1v2J000003Lm0fQAC",32.7,3372,3478,106,70,2691,24,88,2093,114,517,2204
"2192","a1v2J000003Lnj2QAC",18,2131,2379,248,164,2597,28,118,2174,172,1129,1349
"2193","a1v2J000003LnsOQAS",38,1389,1484,95,212,1386,45,273,1044,152,226,1047
"2194","a1v2J000003LpEDQA0",38,14406,14982,576,1963,11387,357,2647,8695,438,2231,8350
"2195","a1v2J000003LpEEQA0",38,9173,9755,582,1077,6806,291,1634,5878,515,1558,6610
"2196","a1v2J000003Lr36QAC",3.2,11,15,4,3,10,0,0,11,0,8,10
"2197","a1v2J000003LseGQAS",36.9,8715,9445,730,587,8417,489,667,7764,1363,4096,6102
"2198","a1v2J000003Lso6QAC",6,96,132,36,32,92,12,75,75,32,19,148
"2199","a1v2J000003Lw8XQAS",32.2,3119,3465,346,264,3122,230,344,2352,304,683,2256
"2200","a1v2J000003LwEkQAK",8.4,45,60,15,10,30,10,13,28,13,15,77
"2201","a1v2J000003LwWMQA0",37.9,6677,7007,330,814,5738,116,957,4962,260,2310,4768
"2202","a1v2J000003LxfaQAC",8.5,118,130,12,28,112,0,35,93,26,50,94
"2203","a1v2J000003M0TtQAK",9,257,289,32,29,156,21,27,118,23,6,169
"2204","a1v2J000003M3luQAC",37.9,2182,2924,742,665,3349,534,639,2214,701,1129,2243
"2205","a1v2J000003M7BkQAK",38.2,1584,1730,146,89,2476,36,120,1163,72,594,1098
"2206","a1v2J000003M7GfQAK",13.2,4177,4427,250,552,3674,26,588,3027,309,682,2097
"2207","a1v2J000003M7I7QAK",6,1644,1895,251,354,1512,189,453,1307,238,901,1172
"2208","a1v2J000003M7ICQA0",13.1,4827,5309,482,268,3682,319,419,3391,396,371,2579
"2209","a1v2J000003MBGqQAO",8.9,5,5,0,0,1,0,0,3,0,0,3
"2210","a1v2J000003MEFTQA4",30.8,1526,1673,147,118,1220,59,121,1349,172,583,1402
"2211","a1v2J000003MEQCQA4",38,3236,3656,420,754,2845,289,791,2693,350,739,2182
"2212","a1v2J000003MGQyQAO",38,2817,3057,240,418,3154,82,391,2060,110,455,1852
"2213","a1v2J000003MI0gQAG",37,20669,21187,518,1140,19495,208,1386,17172,262,8999,15172
"2214","a1v2J000003MNBfQAO",8.4,5,7,2,0,6,0,0,5,2,6,7
"2215","a1v2J000003MNBzQAO",8.4,45,48,3,0,38,0,0,40,2,6,48
"2216","a1v2J000003MNC9QAO",14.7,20,22,2,2,11,0,0,16,0,11,24
"2217","a1v2J000003MNCJQA4",14.7,121,145,24,21,82,19,24,104,22,30,132
"2218","a1v2J000003MNCTQA4",14.9,6,8,2,0,4,0,0,4,2,0,5
"2219","a1v2J000003MTCgQAO",37.5,9608,10289,681,1222,5659,478,1789,5372,570,1416,6683
"2220","a1v2J000003MVJDQA4",14.7,49,49,0,0,37,0,0,39,0,0,54
"2221","a1v2J000003MVJNQA4",18.9,111,135,24,21,83,19,24,101,22,30,135
"2222","a1v2J000003MVJSQA4",8.4,33,33,0,0,25,0,0,27,0,1,36
"2223","a1v2J000003MVJXQA4",8.4,0,2,2,0,0,0,0,2,2,0,1
"2224","a1v2J000003MVJcQAO",8.4,9,9,0,0,8,0,0,2,0,2,5
"2225","a1v2J000003MVJhQAO",8.4,10,10,0,0,5,0,0,5,0,5,5
"2226","a1v2J000003MVJmQAO",8.4,5,5,0,0,6,0,0,5,0,5,5
"2227","a1v2J000003MVJrQAO",8.4,5,5,0,0,6,0,0,5,0,5,5
"2228","a1v2J000003MVJwQAO",8.4,7,9,2,2,8,0,0,9,0,1,8
"2229","a1v2J000003MVJxQAO",8.4,32,34,2,0,24,0,0,29,2,0,32
"2230","a1v2J000003MVK6QAO",8.4,3,7,4,4,6,0,0,0,0,1,5
"2231","a1v2J000003MVMbQAO",8.3,5,5,0,0,6,0,0,5,0,5,5
"2232","a1v2J000003MVNtQAO",8.3,41,45,4,2,24,0,0,23,0,0,46
"2233","a1v2J000003MbHhQAK",6.4,275,293,18,13,216,0,12,152,22,48,217
"2234","a1v2J000003McE2QAK",12.2,334,374,40,38,272,5,38,249,34,63,199
"2235","a1v2J000003MdGAQA0",29,235,315,80,44,326,30,41,221,66,40,105
"2236","a1v2J000003MdT9QAK",20,1627,1703,76,83,1628,45,115,1300,59,414,880
"2237","a1v2J000003MgnKQAS",37.3,235,315,80,39,223,21,43,238,75,54,391
"2238","a1v2J000003MjurQAC",24.4,10418,10609,191,396,11148,256,562,7698,164,3954,7383
"2239","a1v2J000003MjwdQAC",37,7338,7539,201,711,5546,35,862,5475,96,1672,4307
"2240","a1v2J000003MoraQAC",36.5,2113,2178,65,141,1984,15,331,1969,50,1176,1966
"2241","a1v2J000003MotCQAS",4.8,43,113,70,49,84,18,70,83,77,23,47
"2242","a1v2J000003Mp0SQAS",17.3,5100,5300,200,612,4117,72,843,3347,183,1338,2734
"2243","a1v2J000003Mps6QAC",14.9,2597,2687,90,108,2527,12,76,1502,46,244,2090
"2244","a1v2J000003Mpv5QAC",5.4,27,37,10,10,30,10,10,29,10,10,42
"2245","a1v2J000003Mr5yQAC",35.9,20144,20827,683,1773,18128,110,2060,15711,603,6618,11817
"2246","a1v2J000003Mr92QAC",36.4,6123,6323,200,867,4836,115,1036,4664,229,1406,3494
"2247","a1v2J000003MuPmQAK",36.6,5086,6279,1193,929,7506,837,1072,4676,1583,2463,3848
"2248","a1v2J000003MuUrQAK",14.5,915,1044,129,386,961,47,114,754,119,618,880
"2249","a1v2J000003Mvp9QAC",13.3,821,900,79,35,776,37,31,583,68,308,646
"2250","a1v2J000003MvpxQAC",35,3137,3353,216,240,4135,45,213,2677,85,725,2929
"2251","a1v2J000003MvusQAC",7,47,51,4,2,27,0,0,14,4,0,37
"2252","a1v2J000003Mw7DQAS",18.8,1303,1375,72,60,1258,5,26,707,22,132,1057
"2253","a1v2J000003Mx5uQAC",28,3060,3234,174,201,3389,16,354,2711,127,1684,2660
"2254","a1v2J000003Mxw0QAC",17,2107,2296,189,180,2864,28,96,2006,102,945,1331
"2255","a1v2J000003MxwAQAS",27.3,5542,5750,208,132,5166,70,180,4184,408,2009,3756
"2256","a1v2J000003Mzs2QAC",13,3579,3765,186,143,4052,68,196,3487,74,1177,1481
"2257","a1v2J000003N16NQAS",36.2,3449,3740,291,659,2726,172,644,2923,209,1127,2584
"2258","a1v2J000003N1C6QAK",4.1,151,366,215,269,339,227,226,280,232,184,341
"2259","a1v2J000003N23IQAS",8,30,46,16,9,33,5,7,26,16,8,56
"2260","a1v2J000003N675QAC",29.7,8679,8948,269,831,5255,93,1286,3967,109,774,5445
"2261","a1v2J000003N6AEQA0",35.9,4552,4802,250,885,3583,47,937,3224,150,1098,3296
"2262","a1v2J000003N6CPQA0",36.1,25647,26804,1157,2299,17372,389,3389,16296,869,5852,13377
"2263","a1v2J000003N91DQAS",35.9,24144,25595,1451,1156,24189,771,1372,20785,1292,10947,16821
"2264","a1v2J000003N96hQAC",35.1,10895,11325,430,461,9787,220,613,8498,429,3864,8086
"2265","a1v2J000003N97fQAC",36.4,6139,6359,220,443,4348,15,526,4260,135,542,3131
"2266","a1v2J000003N9H1QAK",35.9,5041,5243,202,338,4762,139,441,3394,200,691,2552
"2267","a1v2J000003NDl8QAG",14,3682,4041,359,450,3106,214,535,2861,435,895,2189
"2268","a1v2J000003NFtWQAW",35.7,9469,9819,350,386,8985,211,438,8577,292,6172,7835
"2269","a1v2J000003NIVXQA4",8.2,51,60,9,0,56,0,1,44,11,6,95
"2270","a1v2J000003NSSoQAO",35.5,4113,4375,262,534,3180,198,765,2757,292,627,2053
"2271","a1v2J000003NUXMQA4",3.7,622,690,68,60,569,5,60,495,61,81,259
"2272","a1v2J000003NUYjQAO",7.5,98,139,41,7,135,5,17,126,26,117,126
"2273","a1v2J000003NXAGQA4",7.8,264,282,18,10,208,10,10,184,50,12,185
"2274","a1v2J000003NXK6QAO",35.7,3788,4196,408,1296,3675,277,1579,3268,324,1654,1942
"2275","a1v2J000003NZlHQAW",7.4,261,267,6,2,91,0,2,77,38,6,242
"2276","a1v2J000003NdCBQA0",35.1,6979,7349,370,963,6842,150,1062,5708,322,2521,4667
"2277","a1v2J000003NdJqQAK",14,1328,1448,120,117,1145,67,109,627,92,228,1233
"2278","a1v2J000003NdNJQA0",14.8,809,907,98,67,789,37,74,597,79,236,898
"2279","a1v2J000003Ne3ZQAS",35.2,3561,5248,1687,1722,6326,1489,1744,4568,1778,3534,4439
"2280","a1v2J000003NfY2QAK",35.2,3233,3434,201,390,2707,60,706,2024,165,420,1747
"2281","a1v2J000003NgD3QAK",34.5,3313,3467,154,119,3101,77,348,2389,122,943,2065
"2282","a1v2J000003NgMPQA0",14.5,947,1048,101,58,781,32,151,726,127,286,746
"2283","a1v2J000003NgNDQA0",35.3,5328,5625,297,635,4327,56,633,3770,217,2049,3502
"2284","a1v2J000003NgfVQAS",2.3,308,322,14,6,189,0,30,246,15,85,284
"2285","a1v2J000003NggYQAS",19.5,1431,1820,389,282,1718,214,205,1450,322,648,1639
"2286","a1v2J000003NgiFQAS",24,2985,3158,173,115,2668,48,151,2519,154,992,1745
"2287","a1v2J000003NgitQAC",0.9,81,89,8,4,109,0,9,45,7,25,70
"2288","a1v2J000003NgjrQAC",1.6,103,147,44,82,110,10,35,100,18,71,104
"2289","a1v2J000003NhRAQA0",13,616,743,127,6,765,114,10,641,116,52,493
"2290","a1v2J000003S38HQAS",54.3,7784,8240,456,2665,7613,106,2887,6546,590,3498,3226
"2291","a1v2J000003S38RQAS",10.2,182,192,10,7,304,7,7,124,16,52,148
"2292","a1v2J000003S38WQAS",54.1,5785,5990,205,1009,6353,80,1126,4596,450,2528,3522
"2293","a1v2J000003S38bQAC",37,4204,7248,3044,3015,6096,252,2954,5369,583,2678,5197
"2294","a1v2J000003S38gQAC",52.7,11670,12606,936,1134,12451,285,1328,9573,618,3820,9809
"2295","a1v2J000003S38lQAC",22.9,1990,2245,255,141,2544,73,254,1229,208,236,1934
"2296","a1v2J000003S4CpQAK",32.1,180,332,152,134,329,129,105,187,100,162,193
"2297","a1v2J000003S4CuQAK",26.5,2642,3030,388,330,3365,210,379,1692,308,560,2103
"2298","a1v2J000003S54PQAS",52.7,1389,1442,53,49,1601,18,35,961,12,146,1009
"2299","a1v2J000003S54eQAC",25.5,1914,2141,227,85,2198,27,193,1543,269,721,1423
"2300","a1v2J000003S5yzQAC",53.9,6063,6449,386,964,6199,186,898,5026,268,1402,3710
"2301","a1v2J000003S61AQAS",0.4,17,19,2,0,12,0,2,5,0,5,10
"2302","a1v2J000003S63BQAS",14.1,1008,1375,367,225,1069,208,266,966,336,205,1201
"2303","a1v2J000003S63LQAS",36.4,1048,1152,104,61,1222,35,71,565,108,73,1156
"2304","a1v2J000003S63QQAS",12.6,1322,1626,304,239,2192,193,183,975,219,418,1424
"2305","a1v2J000003S63aQAC",53.6,13303,15579,2276,2957,19202,1709,2082,10823,1927,4843,11799
"2306","a1v2J000003S649QAC",25.5,2166,2540,374,122,2952,211,239,2202,305,1296,1982
"2307","a1v2J000003SAcfQAG",34,3147,3729,582,247,3133,360,514,2419,542,829,2309
"2308","a1v2J000003SDDpQAO",7.3,661,855,194,119,479,49,135,374,71,66,1426
"2309","a1v2J000003SFbEQAW",52.1,1123,1223,100,447,1050,50,456,885,63,695,539
"2310","a1v2J000003SG5nQAG",54.2,4483,4802,319,444,4702,198,579,3302,277,651,2240
"2311","a1v2J000003SHvRQAW",13.9,1627,1713,86,51,1781,16,74,946,43,57,1047
"2312","a1v2J000003SHx8QAG",6.1,359,490,131,87,354,60,132,215,157,92,295
"2313","a1v2J000003SHyVQAW",12.6,1510,1990,480,319,1337,307,513,1261,383,427,1456
"2314","a1v2J000003SHyfQAG",34.7,711,906,195,72,459,14,140,600,195,203,730
"2315","a1v2J000003SIvDQAW",53.3,761,1142,381,401,1582,202,347,884,297,446,857
"2316","a1v2J000003SJAXQA4",43.1,1032,1178,146,63,1918,31,149,552,106,162,660
"2317","a1v2J000003SJArQAO",52.4,7626,8163,537,411,7417,191,532,5011,530,673,5044
"2318","a1v2J000003SJLQQA4",52.9,2654,2879,225,288,2318,208,326,1961,299,1095,1893
"2319","a1v2J000003SJLaQAO",28.5,9598,11121,1523,1307,8803,987,1549,8236,1160,1705,8764
"2320","a1v2J000003SJdtQAG",53.3,8806,9424,618,842,8812,118,1246,5469,291,1357,6418
"2321","a1v2J000003SLKZQA4",48.8,4282,4847,565,358,4271,209,391,3298,420,644,3492
