match_id_18char,big_race_1,big_race_2,big_race_3,little_race_1,little_race_2,little_race_3,match_length,match_count,alignment
a1v2J0000042dR1QAI,Asian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,16.9,2,0.6666666666666666
a1v2J0000040QgUQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,6.3,3,1
a1v2J000003nfqbQAA,White or Caucasian,,NA,Other,NA,NA,16.1,2,0.6666666666666666
a1v2J000003nfqqQAA,Other,,NA,American Indian or Alaska Native,NA,NA,19.3,2,0.6666666666666666
a1vHt000004t2QVIAY,Other,,NA,"Hispanic - Mexican,Mexican American,Chicano",NA,NA,18.2,2,0.6666666666666666
a1v2J000003cy98QAA,White or Caucasian,,NA,Black or African American,NA,NA,14.8,2,0.6666666666666666
a1vUX000000BJc1YAG,NA,NA,NA,Black or African American,NA,NA,13.1,2,0.6666666666666666
a1v2J000003aB2zQAE,Black or African American,,NA,Black or African American,NA,NA,12.3,3,1
a1vHt000004uYU0IAM,White or Caucasian,,NA,Black or African American,NA,NA,3.7,2,0.6666666666666666
a1v2J000003dbpfQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,12.2,3,1
a1vUX000000B34DYAS,White or Caucasian,,NA,Black or African American,NA,NA,7.2,2,0.6666666666666666
a1v2J000004NuGkQAK,White or Caucasian,,NA,Black or African American,NA,NA,21.8,2,0.6666666666666666
a1vHt000004vn9bIAA,White or Caucasian,,NA,Black or African American,NA,NA,18.8,2,0.6666666666666666
a1v2J000003uyp4QAA,Prefer not to say,,NA,Black or African American,NA,NA,24.1,2,0.6666666666666666
a1v2J000003uxKXQAY,White or Caucasian,,NA,Black or African American,NA,NA,20.7,2,0.6666666666666666
a1v2J000003qMBJQA2,Black or African American,,NA,Black or African American,NA,NA,3.2,3,1
a1vUX000000FQGjYAO,White or Caucasian,,NA,Black or African American,NA,NA,11.5,2,0.6666666666666666
a1vHt000004aD2QIAU,Hispanic - Other Latinx or Spanish origin,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,3.3,3,1
a1v2J000004NuFDQA0,White or Caucasian,,NA,Black or African American,NA,NA,10.3,2,0.6666666666666666
a1v2J0000043FfTQAU,Black or African American,,NA,Black or African American,NA,NA,3.8,3,1
a1v2J000003pF4TQAU,White or Caucasian,,NA,Black or African American,NA,NA,14.3,2,0.6666666666666666
a1v2J000004ZwsMQAS,Black or African American,,NA,Black or African American,NA,NA,21.8,3,1
a1v2J000004LMwRQAW,White or Caucasian,,NA,Black or African American,NA,NA,1.8,2,0.6666666666666666
a1v2J000004NzpPQAS,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,23.8,2,0.6666666666666666
a1v2J000004Mm8bQAC,White or Caucasian,,NA,Black or African American,NA,NA,23.7,2,0.6666666666666666
a1v2J000004Mm90QAC,White or Caucasian,,NA,Black or African American,NA,NA,23.7,2,0.6666666666666666
a1vHt000004u6tiIAA,White or Caucasian,,NA,Black or African American,NA,NA,19.1,2,0.6666666666666666
a1v2J000003zZLaQAM,White or Caucasian,,NA,Black or African American,NA,NA,26.9,2,0.6666666666666666
a1vUX000000WY3NYAW,White or Caucasian,,NA,Black or African American,NA,NA,10.5,2,0.6666666666666666
a1v2J000004NzqSQAS,White or Caucasian,,NA,Black or African American,NA,NA,23.2,2,0.6666666666666666
a1v2J000004Cq9YQAS,White or Caucasian,,NA,Other,NA,NA,26.7,2,0.6666666666666666
a1v2J000003uyJEQAY,White or Caucasian,,NA,Black or African American,NA,NA,30.1,2,0.6666666666666666
a1v2J000003uxK8QAI,White or Caucasian,,NA,White or Caucasian,NA,NA,10,3,1
a1v2J00000437i0QAA,White or Caucasian,,NA,Black or African American,NA,NA,28.7,2,0.6666666666666666
a1vHt000004mFyCIAU,White or Caucasian,,NA,Black or African American,NA,NA,10.1,2,0.6666666666666666
a1v2J000004YWvtQAG,White or Caucasian,,NA,Other,NA,NA,21.6,2,0.6666666666666666
a1v2J000003dkVGQAY,White or Caucasian,,NA,Black or African American,NA,NA,16.5,2,0.6666666666666666
a1vUX000001ByczYAC,Asian - Other,,NA,Black or African American,NA,NA,4.4,2,0.6666666666666666
a1v2J000004G206QAC,White or Caucasian,,NA,Black or African American,NA,NA,25.2,2,0.6666666666666666
a1v2J0000043FYIQA2,White or Caucasian,,NA,Black or African American,NA,NA,25.2,2,0.6666666666666666
a1vHt000004ncaAIAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,19.1,3,1
a1v2J000003dbjmQAA,White or Caucasian,,NA,Black or African American,NA,NA,13.8,2,0.6666666666666666
a1vUX000000DT0zYAG,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,12,2,0.6666666666666666
a1vHt000004nCaKIAU,White or Caucasian,,NA,Black or African American,NA,NA,16.4,2,0.6666666666666666
a1v2J000003uU22QAE,Other,,NA,White or Caucasian,NA,NA,30.1,2,0.6666666666666666
a1v2J000004NuJtQAK,White or Caucasian,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1v2J000004XutPQAS,White or Caucasian,,NA,Black or African American,NA,NA,8.3,2,0.6666666666666666
a1vHt000004akinIAA,White or Caucasian,,NA,White or Caucasian,NA,NA,21.2,3,1
a1v2J00000495i0QAA,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,5,2,0.6666666666666666
a1vHt000004vfsRIAQ,White or Caucasian,,NA,Other,NA,NA,14.9,2,0.6666666666666666
a1v2J000003uxF3QAI,White or Caucasian,,NA,Black or African American,NA,NA,30,2,0.6666666666666666
a1vHt000004npQnIAI,White or Caucasian,,NA,White or Caucasian,NA,NA,20.1,3,1
a1vHt000004mi1UIAQ,White or Caucasian,,NA,Black or African American,NA,NA,17.2,2,0.6666666666666666
a1vHt000004vn9RIAQ,White or Caucasian,,NA,Other,NA,NA,8,2,0.6666666666666666
a1v2J000004YX45QAG,White or Caucasian,,NA,Black or African American,NA,NA,22.1,2,0.6666666666666666
a1v2J000003vKIZQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,25.8,3,1
a1vHt000004sv8eIAA,White or Caucasian,,NA,"Hispanic - Mexican,Mexican American,Chicano",NA,NA,19.2,2,0.6666666666666666
a1v2J0000049ztRQAQ,White or Caucasian,,NA,Black or African American,NA,NA,27.2,2,0.6666666666666666
a1v2J000003zZMxQAM,White or Caucasian,,NA,Black or African American,NA,NA,15.4,2,0.6666666666666666
a1vHt0000054oHRIAY,Black or African American,,NA,Other,NA,NA,18.9,2,0.6666666666666666
a1v2J0000043g1UQAQ,White or Caucasian,,NA,Prefer not to say,NA,NA,4.8,2,0.6666666666666666
a1v2J000003zZLVQA2,White or Caucasian,,NA,Black or African American,NA,NA,29.7,2,0.6666666666666666
a1v2J0000043FYXQA2,White or Caucasian,,NA,Black or African American,NA,NA,27.8,2,0.6666666666666666
a1vHt000004l3YtIAI,White or Caucasian,,NA,Black or African American,NA,NA,8.9,2,0.6666666666666666
a1vHt000004awdaIAA,White or Caucasian,,NA,Black or African American,NA,NA,2.8,2,0.6666666666666666
a1v2J000004G2A3QAK,White or Caucasian,,NA,Other,NA,NA,25.1,2,0.6666666666666666
a1vHt0000058OtzIAE,White or Caucasian,,NA,Black or African American,NA,NA,15.9,2,0.6666666666666666
a1vUX000000DgO1YAK,White or Caucasian,,NA,Black or African American,NA,NA,12.4,2,0.6666666666666666
a1vHt000004sv8FIAQ,White or Caucasian,,NA,Black or African American,NA,NA,19.1,2,0.6666666666666666
a1v2J000004OaEsQAK,White or Caucasian,,NA,Black or African American,NA,NA,22.8,2,0.6666666666666666
a1vHt000004gXd9IAE,White or Caucasian,,NA,Other,NA,NA,15.3,2,0.6666666666666666
a1v2J000004XurxQAC,White or Caucasian,,NA,Black or African American,NA,NA,22.8,2,0.6666666666666666
a1vHt000004mG0DIAU,White or Caucasian,,NA,Other,NA,NA,2.3,2,0.6666666666666666
a1vHt000004bDOoIAM,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,21.2,2,0.6666666666666666
a1vHt000005BOmZIAW,White or Caucasian,,NA,Black or African American,NA,NA,16.1,2,0.6666666666666666
a1v2J000004Bok3QAC,White or Caucasian,,NA,White or Caucasian,NA,NA,26.3,3,1
a1vHt000005B0WAIA0,Asian - Other,,NA,White or Caucasian,NA,NA,16.1,2,0.6666666666666666
a1v2J000004Z9KOQA0,White or Caucasian,,NA,Black or African American,NA,NA,21.8,2,0.6666666666666666
a1v2J000004NkZ4QAK,White or Caucasian,,NA,Black or African American,NA,NA,23.9,2,0.6666666666666666
a1vHt000004wJIgIAM,White or Caucasian,,NA,Black or African American,NA,NA,15.6,2,0.6666666666666666
a1v2J000004CqPCQA0,White or Caucasian,,NA,Black or African American,NA,NA,25.2,2,0.6666666666666666
a1v2J000004G202QAC,White or Caucasian,,NA,Black or African American,NA,NA,11.3,2,0.6666666666666666
a1v2J000004Lj2vQAC,White or Caucasian,,NA,Black or African American,NA,NA,2.9,2,0.6666666666666666
a1vHt000004vfrnIAA,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1vUX000000OeHFYA0,White or Caucasian,,NA,White or Caucasian,NA,NA,10.5,3,1
a1v2J000004LeffQAC,White or Caucasian,,NA,Black or African American,NA,NA,15.7,2,0.6666666666666666
a1v2J000004XuvVQAS,White or Caucasian,,NA,Black or African American,NA,NA,3.8,2,0.6666666666666666
a1vUX000000lv9JYAQ,White or Caucasian,,NA,Black or African American,NA,NA,7.6,2,0.6666666666666666
a1vHt000004lFpbIAE,White or Caucasian,,NA,Black or African American,NA,NA,20.6,2,0.6666666666666666
a1vUX000000jvJtYAI,Black or African American,,NA,Black or African American,NA,NA,3.2,3,1
a1v2J000004823AQAQ,White or Caucasian,,NA,Black or African American,NA,NA,26.9,2,0.6666666666666666
a1vHt00000590BwIAI,White or Caucasian,,NA,Black or African American,NA,NA,12.6,2,0.6666666666666666
a1vUX00000058wDYAQ,White or Caucasian,,NA,Black or African American,NA,NA,12,2,0.6666666666666666
a1vUX000000YguTYAS,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,9.9,2,0.6666666666666666
a1v2J0000048RDzQAM,Asian - Other,,NA,Other,NA,NA,1.9,2,0.6666666666666666
a1vHt0000056VfwIAE,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1vHt000004sv7HIAQ,Black or African American,,NA,Black or African American,NA,NA,19.1,3,1
a1v2J000003eWskQAE,Asian - Other,,NA,Other,NA,NA,13.3,2,0.6666666666666666
a1vHt000004ncnJIAQ,White or Caucasian,,NA,Black or African American,NA,NA,3.7,2,0.6666666666666666
a1vUX000000q3kzYAA,White or Caucasian,,NA,Black or African American,NA,NA,7.1,2,0.6666666666666666
a1vHt000004fZfaIAE,NA,NA,NA,Black or African American,NA,NA,15,2,0.6666666666666666
a1v2J000004McfoQAC,White or Caucasian,,NA,Black or African American,NA,NA,23.7,2,0.6666666666666666
a1vHt000004njIbIAI,White or Caucasian,,NA,White or Caucasian,NA,NA,20.1,3,1
a1vHt0000059yLAIAY,Hispanic - Other Latinx or Spanish origin,,NA,Black or African American,NA,NA,16.1,2,0.6666666666666666
a1vUX000000eEibYAE,White or Caucasian,,NA,Black or African American,NA,NA,8.7,2,0.6666666666666666
a1v2J000004NuAIQA0,White or Caucasian,,NA,Black or African American,NA,NA,23.2,2,0.6666666666666666
a1vHt000004uRC4IAM,White or Caucasian,,NA,Black or African American,NA,NA,16.3,2,0.6666666666666666
a1v2J000004E6NvQAK,Other,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1vUX000001U1AzYAK,Black or African American,,NA,Black or African American,NA,NA,3,3,1
a1vHt000004l3RdIAI,Other,,NA,Black or African American,NA,NA,21.2,2,0.6666666666666666
a1v2J000004CqAMQA0,White or Caucasian,,NA,Black or African American,NA,NA,14.1,2,0.6666666666666666
a1vUX0000012bvmYAA,White or Caucasian,,NA,Black or African American,NA,NA,5.3,2,0.6666666666666666
a1v2J000004BAy2QAG,White or Caucasian,,NA,Other,NA,NA,5.1,2,0.6666666666666666
a1vHt000004tuHvIAI,White or Caucasian,,NA,Black or African American,NA,NA,19.5,2,0.6666666666666666
a1vHt000004nCc1IAE,White or Caucasian,,NA,Black or African American,NA,NA,7.1,2,0.6666666666666666
a1vHt000004lwvaIAA,White or Caucasian,,NA,Black or African American,NA,NA,20,2,0.6666666666666666
a1vHt000004b3HsIAI,White or Caucasian,,NA,Black or African American,NA,NA,20.4,2,0.6666666666666666
a1v2J000004ZaWvQAK,Other,,NA,Black or African American,NA,NA,21.9,2,0.6666666666666666
a1v2J000004E6NpQAK,Black or African American,,NA,Black or African American,NA,NA,25.7,3,1
a1vHt000004ldxBIAQ,White or Caucasian,,NA,Other,NA,NA,9.6,2,0.6666666666666666
a1vUX000001643ZYAQ,Black or African American,,NA,American Indian or Alaska Native,NA,NA,5.1,2,0.6666666666666666
a1vUX000000CGtpYAG,White or Caucasian,,NA,Black or African American,NA,NA,8.2,2,0.6666666666666666
a1vUX000000CaJ4YAK,White or Caucasian,,NA,Black or African American,NA,NA,12.6,2,0.6666666666666666
a1vHt000004kasAIAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,20.5,3,1
a1vUX000000mePlYAI,White or Caucasian,,NA,Black or African American,NA,NA,6.9,2,0.6666666666666666
a1vUX000000zSU1YAM,White or Caucasian,,NA,Black or African American,NA,NA,4.1,2,0.6666666666666666
a1vUX000001ZICnYAO,White or Caucasian,,NA,White or Caucasian,NA,NA,2.3,3,1
a1vHt000005AV2IIAW,White or Caucasian,,NA,Other,NA,NA,15.6,2,0.6666666666666666
a1v2J000004NkaqQAC,Hispanic - Other Latinx or Spanish origin,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,6.5,3,1
a1vHt0000057XX2IAM,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,17.3,2,0.6666666666666666
a1vHt000005BH7SIAW,Asian - Other,,NA,Asian - Other,NA,NA,16.4,3,1
a1vHt000004gbAGIAY,White or Caucasian,,NA,White or Caucasian,NA,NA,14.5,3,1
a1v2J000004XvFBQA0,White or Caucasian,,NA,Black or African American,NA,NA,22.8,2,0.6666666666666666
a1v2J000004XutUQAS,White or Caucasian,,NA,Black or African American,NA,NA,10.3,2,0.6666666666666666
a1vHt000005AV2mIAG,White or Caucasian,,NA,Other,NA,NA,9.9,2,0.6666666666666666
a1vUX000000upkbYAA,Black or African American,,NA,Black or African American,NA,NA,6,3,1
a1vHt000004sv9IIAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,12.5,3,1
a1vUX000001BC8XYAW,White or Caucasian,,NA,White or Caucasian,NA,NA,4,3,1
a1vUX000000De1FYAS,White or Caucasian,,NA,Other,NA,NA,12.6,2,0.6666666666666666
a1v2J000004YiQJQA0,White or Caucasian,,NA,White or Caucasian,NA,NA,20.7,3,1
a1vHt000004bDTKIA2,White or Caucasian,,NA,Other,NA,NA,6.3,2,0.6666666666666666
a1vUX000000gYEzYAM,White or Caucasian,,NA,Other,NA,NA,8,2,0.6666666666666666
a1vUX000000dxrRYAQ,Hispanic - Other Latinx or Spanish origin,,NA,Black or African American,NA,NA,9.2,2,0.6666666666666666
a1vUX000000LLXhYAO,Asian - Other,,NA,Asian - Other,NA,NA,10.6,3,1
a1vHt0000056VkNIAU,Asian - Other,,NA,Asian - Other,NA,NA,14.3,3,1
a1v2J000004Mq4QQAS,White or Caucasian,,NA,Asian - Other,NA,NA,17.6,2,0.6666666666666666
a1v2J000004Mq4VQAS,White or Caucasian,,NA,Asian - Other,NA,NA,17.6,2,0.6666666666666666
a1vHt000004ga8iIAA,White or Caucasian,,NA,Other,NA,NA,11.5,2,0.6666666666666666
a1vUX000000BfpRYAS,White or Caucasian,,NA,Black or African American,NA,NA,13.1,2,0.6666666666666666
a1vUX000000XY4XYAW,White or Caucasian,,NA,Asian - Other,NA,NA,10.1,2,0.6666666666666666
a1vHt000004gbAaIAI,White or Caucasian,,NA,Black or African American,NA,NA,14.4,2,0.6666666666666666
a1v2J000004Yo5LQAS,White or Caucasian,,NA,Black or African American,NA,NA,22.1,2,0.6666666666666666
a1vUX0000017AGbYAM,White or Caucasian,,NA,White or Caucasian,NA,NA,5.1,3,1
a1vHt0000059c3jIAA,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,6.5,2,0.6666666666666666
a1vHt000005893TIAQ,White or Caucasian,,NA,Black or African American,NA,NA,17.3,2,0.6666666666666666
a1vUX000000A4aDYAS,White or Caucasian,,NA,Black or African American,NA,NA,4.7,2,0.6666666666666666
a1vUX000000A5hZYAS,White or Caucasian,,NA,Black or African American,NA,NA,12.5,2,0.6666666666666666
a1vHt0000059c3oIAA,White or Caucasian,,NA,Black or African American,NA,NA,12.9,2,0.6666666666666666
a1vUX000000A4YbYAK,White or Caucasian,,NA,Other,NA,NA,8.8,2,0.6666666666666666
a1vUX000000TUqjYAG,Black or African American,,NA,Black or African American,NA,NA,10.5,3,1
a1vUX000000YgjBYAS,White or Caucasian,,NA,Other,NA,NA,3.9,2,0.6666666666666666
a1vUX000000O6HBYA0,White or Caucasian,,NA,Other,NA,NA,10.8,2,0.6666666666666666
a1v2J000004XuvBQAS,White or Caucasian,,NA,Black or African American,NA,NA,6.7,2,0.6666666666666666
a1vHt000004gY1QIAU,White or Caucasian,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1vHt0000057XO0IAM,White or Caucasian,,NA,White or Caucasian,NA,NA,13.6,3,1
a1vHt000004uDhYIAU,White or Caucasian,,NA,Other,NA,NA,19.1,2,0.6666666666666666
a1vUX000000INvpYAG,White or Caucasian,,NA,Other,NA,NA,9.9,2,0.6666666666666666
a1vHt000004gagVIAQ,White or Caucasian,,NA,Black or African American,NA,NA,14.3,2,0.6666666666666666
a1vUX000000BKRdYAO,White or Caucasian,,NA,White or Caucasian,NA,NA,13.2,3,1
a1vUX000000sJKDYA2,White or Caucasian,,NA,Black or African American,NA,NA,6.4,2,0.6666666666666666
a1v2J000004XND8QAO,White or Caucasian,,NA,White or Caucasian,NA,NA,2,3,1
a1vHt00000563cXIAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,18.2,3,1
a1vUX000000Pr17YAC,Asian - Other,,NA,Black or African American,NA,NA,11.2,2,0.6666666666666666
a1v2J000004YWulQAG,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,21.4,2,0.6666666666666666
a1vHt000004l3PwIAI,White or Caucasian,,NA,Black or African American,NA,NA,20.6,2,0.6666666666666666
a1v2J000004XbsmQAC,White or Caucasian,,NA,Black or African American,NA,NA,9.6,2,0.6666666666666666
a1vUX000000gf0LYAQ,Black or African American,,NA,Black or African American,NA,NA,8.5,3,1
a1vHt000004gZOGIA2,White or Caucasian,,NA,Black or African American,NA,NA,8.1,2,0.6666666666666666
a1vUX000000EtnpYAC,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,12.6,2,0.6666666666666666
a1vUX000000mvOzYAI,White or Caucasian,,NA,Black or African American,NA,NA,6.9,2,0.6666666666666666
a1vHt000004gbyGIAQ,Other,,NA,Other,NA,NA,7.3,3,1
a1vHt000004kat8IAA,White or Caucasian,,NA,Black or African American,NA,NA,20.9,2,0.6666666666666666
a1v2J000004XbhZQAS,Other,,NA,Other,NA,NA,5.4,3,1
a1vHt000004aqOwIAI,White or Caucasian,,NA,Black or African American,NA,NA,21,2,0.6666666666666666
a1vHt000004lkO3IAI,White or Caucasian,,NA,Black or African American,NA,NA,20.6,2,0.6666666666666666
a1vHt000004gbbWIAQ,White or Caucasian,,NA,Black or African American,NA,NA,3,2,0.6666666666666666
a1vUX000000NN3xYAG,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,11.1,2,0.6666666666666666
a1vHt000004kqrPIAQ,White or Caucasian,,NA,Black or African American,NA,NA,17.5,2,0.6666666666666666
a1vHt000004kasUIAQ,White or Caucasian,,NA,Black or African American,NA,NA,21,2,0.6666666666666666
a1vUX0000012c5RYAQ,White or Caucasian,,NA,Black or African American,NA,NA,5.1,2,0.6666666666666666
a1vUX000000wEfJYAU,Asian - Other,,NA,Black or African American,NA,NA,6,2,0.6666666666666666
a1vUX000001AjOHYA0,White or Caucasian,,NA,Other,NA,NA,4,2,0.6666666666666666
a1vHt000004seJVIAY,Black or African American,,NA,Black or African American,NA,NA,12.2,3,1
a1vUX000000SLHdYAO,White or Caucasian,,NA,White or Caucasian,NA,NA,10.2,3,1
a1vUX000000UitFYAS,White or Caucasian,,NA,White or Caucasian,NA,NA,10.4,3,1
a1vHt000004ZxIFIA0,Asian - Other,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,1.2,2,0.6666666666666666
a1vHt000004soU3IAI,White or Caucasian,,NA,Black or African American,NA,NA,4.3,2,0.6666666666666666
a1vUX000001SfXVYA0,White or Caucasian,,NA,Black or African American,NA,NA,3,2,0.6666666666666666
a1vHt000004aklcIAA,White or Caucasian,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,9.5,2,0.6666666666666666
a1vHt000004vfquIAA,White or Caucasian,,NA,White or Caucasian,NA,NA,18.9,3,1
a1vHt000004jw9YIAQ,White or Caucasian,,NA,Black or African American,NA,NA,15,2,0.6666666666666666
a1vHt000005AMGwIAO,Asian - Other,,NA,Black or African American,NA,NA,16.2,2,0.6666666666666666
a1vHt000004lkODIAY,White or Caucasian,,NA,Black or African American,NA,NA,2,2,0.6666666666666666
a1vHt000004lkE3IAI,White or Caucasian,,NA,Black or African American,NA,NA,20.1,2,0.6666666666666666
a1vHt000005AEnaIAG,White or Caucasian,,NA,Other,NA,NA,16.6,2,0.6666666666666666
a1vUX000000UezJYAS,White or Caucasian,,NA,Black or African American,NA,NA,10.1,2,0.6666666666666666
a1vUX000000XOmjYAG,Other,,NA,Black or African American,NA,NA,10.2,2,0.6666666666666666
a1vHt000004ldzHIAQ,Asian - Other,,NA,Black or African American,NA,NA,20.1,2,0.6666666666666666
a1vUX0000004UabYAE,Hispanic - Other Latinx or Spanish origin,,NA,Black or African American,NA,NA,14.7,2,0.6666666666666666
a1vHt000004le7pIAA,Black or African American,,NA,Other,NA,NA,20.7,2,0.6666666666666666
a1vHt000005B0WeIAK,Black or African American,,NA,Black or African American,NA,NA,16.1,3,1
a1vHt0000059JZjIAM,Hispanic - Other Latinx or Spanish origin,,NA,Hispanic - Other Latinx or Spanish origin,NA,NA,17.1,3,1
a1vHt000004wJI2IAM,White or Caucasian,,NA,Other,NA,NA,15.7,2,0.6666666666666666
a1vHt000004kqoVIAQ,White or Caucasian,,NA,Black or African American,NA,NA,2.7,2,0.6666666666666666
a1vHt000004wK5nIAE,White or Caucasian,,NA,Black or African American,NA,NA,16.2,2,0.6666666666666666
a1vHt000004nJMYIA2,Asian - Other,,NA,Black or African American,NA,NA,9.9,2,0.6666666666666666
a1vUX000000gX7dYAE,Other,,NA,Black or African American,NA,NA,8.7,2,0.6666666666666666
a1vHt000005BtRRIA0,White or Caucasian,,NA,Black or African American,NA,NA,16.1,2,0.6666666666666666
a1vHt000004gaLcIAI,White or Caucasian,,NA,White or Caucasian,NA,NA,14.2,3,1
a1vUX0000009rjRYAQ,White or Caucasian,,NA,Black or African American,NA,NA,13.1,2,0.6666666666666666
a1vHt000004gZTQIA2,White or Caucasian,,NA,White or Caucasian,NA,NA,14.9,3,1
a1vUX000000JucnYAC,Black or African American,,NA,Black or African American,NA,NA,11.7,3,1
a1vUX000000z7KjYAI,Asian - Other,,NA,NA,NA,NA,5.5,3,1
a1vHt000004gY4AIAU,White or Caucasian,,NA,White or Caucasian,NA,NA,15,3,1
a1vHt000004gaqBIAQ,White or Caucasian,,NA,NA,NA,NA,8.2,3,1
